2018-10-08 22:23:03,b'RT @Alyssa_Milano: Less than 1% of rapes lead to felony convictions. At least 89% of victims face emotional and physical consequences. #MeT\xe2\x80\xa6'
2018-10-08 22:23:03,"b""@Zigmanfreud BOGUS RAPE CLAIMS -help stop America's Fake Rape Culture. #rapeculture #metoo\n\nIt's a reminder of Soci\xe2\x80\xa6 https://t.co/PHitiSndz6"""
2018-10-08 22:23:01,"b'RT @ZiffyKat: @atensnut This is sickening:\nBill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $7\xe2\x80\xa6'"
2018-10-08 22:23:00,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:23:00,"b'RT @PPact: ""A time is coming when powerful people and the institutions that support them are no longer insulated, as they once were, from t\xe2\x80\xa6'"
2018-10-08 22:22:59,b'Alyssa Milano puts a point on #WhyIDidntReport in a powerful new essay The #MeToo movement received a jolt this wee\xe2\x80\xa6 https://t.co/bDhp259bF5'
2018-10-08 22:22:58,b'Hollywood #MeToo Figurehead Finally Turns Against Her &amp;#8216;Love&amp;#8217; Bill Clinton https://t.co/l2MRjVwQYV'
2018-10-08 22:22:58,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:56,b'RT @DDDaughters: #NEWS\n\nTransport for London pervert jailed for a year \n\n#TravelTuesday \n#MeToo\n https://t.co/FtbpZsxYZD'
2018-10-08 22:22:54,"b""RT @divya_krthk: So. This account is harrowing and you'll need a pillow to punch and maybe cry imto. Tanmoy Jones Chakraborty, freelance ph\xe2\x80\xa6"""
2018-10-08 22:22:53,b'RT @amandapalmer: \xe2\x80\x9cMR WEINSTEIN WILL SEE YOU NOW\xe2\x80\x9d is a crowdfunded artistic battlecry made by over 60 women. today marks 1 year since the N\xe2\x80\xa6'
2018-10-08 22:22:51,b'RT @Sighthoundgrace: #MeToo must go global. #TimesUp for sexual predation. https://t.co/zwhEW15pgH'
2018-10-08 22:22:50,b'RT @Sekusa1: \xf0\x9f\x94\xa5Susan Collins\xf0\x9f\x91\x89Gets Death Threats for being a woman and speaking her mind\xf0\x9f\x91\x8a\n \xf0\x9f\x94\xa5Where is the #metoo movement on this\xf0\x9f\xa4\x94\n\xf0\x9f\x94\xa5#Kavanaugh\xe2\x80\xa6'
2018-10-08 22:22:48,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:48,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:47,"b'RT @dilpreettaggar: #MeToo #MeTooIndia During my time at @TimesNow, head of the guest team was known around the office for his unprofession\xe2\x80\xa6'"
2018-10-08 22:22:44,b'RT @bandanarana2014: #MeToo storm entering  big way to #Nepal from neighboring India. Women have had enough.'
2018-10-08 22:22:43,b'RT @Speedcomesfirst: Wondering why #MeToo #feminist prioritise over different high profile #rape allegations!\nWell take a look at this bril\xe2\x80\xa6'
2018-10-08 22:22:43,b'RT @Khanoisseur: The Pence rule being embraced in the wake of #metoo: \xe2\x80\x9cChaperones at business meetings\xe2\x80\xa6Lori McIntosh flew to Miami to meet\xe2\x80\xa6'
2018-10-08 22:22:40,b'Actor Chris O\xe2\x80\x99Dowd Criticizes Sexually Abusive Movie Producer Harvey Weinstein But He\xe2\x80\x99s Got An Inconsistent Record\xe2\x80\xa6 https://t.co/L0ncy4r3a6'
2018-10-08 22:22:38,b'RT @E_Hard: Common sense about #women who come forward. https://t.co/1CvyDkxSS5 #abuse #Kavanaugh #Trump #SenateJudiciary #Republicans #Sen\xe2\x80\xa6'
2018-10-08 22:22:36,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:36,b'RT @carrieksada: No @chuckschumer you are the disgraceful one using women as props and weaponizing the #MeToo movement to further your own\xe2\x80\xa6'
2018-10-08 22:22:35,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:32,b'RT @carrieksada: No @chuckschumer you are the disgraceful one using women as props and weaponizing the #MeToo movement to further your own\xe2\x80\xa6'
2018-10-08 22:22:30,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:22:29,"b""RT @sujataanandan: In all this #MeToo frenzy aren't we forgetting to compliment Rina Mukherjee, then of Statesman, who came out against her\xe2\x80\xa6"""
2018-10-08 22:22:28,"b'RT @WendyMarcinkie1: Marc Lotter, former Press Sec. to Pence on with @KatyTurNBC...""Sexual Assault is a terrible crime in SOME cases...it\'s\xe2\x80\xa6'"
2018-10-08 22:22:28,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:27,b'RT @LisaBevere: Could Porn be the catalyst of another wave of sexual assault? Thought provoking read on how porn relates to #MeToo #protect\xe2\x80\xa6'
2018-10-08 22:22:27,"b'RT @NPRmelissablock: Wow. Heidi Heitkamp talks about the sexual assault of her mom as a teenager, as she responds to challenger Kevin Crame\xe2\x80\xa6'"
2018-10-08 22:22:26,"b'Regarding Sexual Abuse Allegations by Stallone Against Girls, Women\nhttps://t.co/NjPi6Y3eNm\n#SylvesterStallone\xe2\x80\xa6 https://t.co/IlZ3RtXx7W'"
2018-10-08 22:22:26,"b'RT @NPRmelissablock: Wow. Heidi Heitkamp talks about the sexual assault of her mom as a teenager, as she responds to challenger Kevin Crame\xe2\x80\xa6'"
2018-10-08 22:22:26,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:21,b'RT @carrieksada: No @chuckschumer you are the disgraceful one using women as props and weaponizing the #MeToo movement to further your own\xe2\x80\xa6'
2018-10-08 22:22:20,b'RT @dhruv_rathee: Chalu IT Cell is trying to hijack the #MeToo movement to spread their propaganda \n\nWithin hours of some twitter handle ma\xe2\x80\xa6'
2018-10-08 22:22:18,"b'RT @ConservaMomUSA: Non-Michigan resident, #MeToo\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0mob boss&amp; #Hollywood-open-secret-keeper @Alyssa_Milano prefers White female career pol\xe2\x80\xa6'"
2018-10-08 22:22:17,b'RT @DrRizwanAhmed1: #MeToo campaigns do more harm to women &amp; Nation then good..It creates a perception that Indian Women of 2018 is still h\xe2\x80\xa6'
2018-10-08 22:22:16,"b'RT @NPRmelissablock: Wow. Heidi Heitkamp talks about the sexual assault of her mom as a teenager, as she responds to challenger Kevin Crame\xe2\x80\xa6'"
2018-10-08 22:22:15,"b'Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745\n\nBarack won the\xe2\x80\xa6 https://t.co/Ga6W7l4Zxo'"
2018-10-08 22:22:13,"b'RT @SaraFloodman: I am a #MeToo survivor and am utterly stressed, scared, and very angry. I need to connect with other #Resisters!\n\nI will\xe2\x80\xa6'"
2018-10-08 22:22:12,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:11,b'#BillClinton and #HillaryClinton are doing a #NorthAmerican tour\nJust thought the #MeToo movement along with\xe2\x80\xa6 https://t.co/V8xOxBkNLL'
2018-10-08 22:22:10,b'RT @Alyssa_Milano: Less than 1% of rapes lead to felony convictions. At least 89% of victims face emotional and physical consequences. #MeT\xe2\x80\xa6'
2018-10-08 22:22:10,"b'RT @mariawirth1: Please, #TanushreeDutta, independent of your grievance, do not malign India unfairly.\nyou said ""harrasment is engrained in\xe2\x80\xa6'"
2018-10-08 22:22:09,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:07,"b'If U haven\xe2\x80\x99t \xf0\x9f\x91\x80 this yet,brighten Ur day right here\n#BelieveSurviviors\n#MarchForOurLives\n#50More\n#WomensMarch\n#MeToo\xe2\x80\xa6 https://t.co/oxgcVSDvxj'"
2018-10-08 22:22:07,b'RT @Speedcomesfirst: Wondering why #MeToo #feminist prioritise over different high profile #rape allegations!\nWell take a look at this bril\xe2\x80\xa6'
2018-10-08 22:22:07,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:06,b'Once again... I love @Trevornoah and what he brings to the conversation. #metoo https://t.co/oyUk46sbu9'
2018-10-08 22:22:06,"b'RT @SaraFloodman: I am a #MeToo survivor and am utterly stressed, scared, and very angry. I need to connect with other #Resisters!\n\nI will\xe2\x80\xa6'"
2018-10-08 22:22:06,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:04,"b'RT @sohinigr: How to NOT sexually harass a female colleague - this is a ready guide, put together by @TaruniKumar, for all office creeps (y\xe2\x80\xa6'"
2018-10-08 22:22:04,b'RT @LauraLoomer: OMG The Clintons are going on tour together. \n\nWe need to get a traveling crew of Patriots to show up to all of these even\xe2\x80\xa6'
2018-10-08 22:22:02,"b'RT @PPact: ""A time is coming when powerful people and the institutions that support them are no longer insulated, as they once were, from t\xe2\x80\xa6'"
2018-10-08 22:22:02,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:02,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:01,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:22:00,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:00,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:22:00,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:21:58,b'RT @instapundit: Will there be #MeToo protesters? https://t.co/MjW0zOowSs'
2018-10-08 22:21:57,b'Will the #MeToo movement show up at @BillClinton and @HillaryClinton speaking engagements and shout them down?  If\xe2\x80\xa6 https://t.co/TGcZvLmsZH'
2018-10-08 22:21:56,b'Could Porn be the catalyst of another wave of sexual assault? Thought provoking read on how porn relates to #MeToo\xe2\x80\xa6 https://t.co/eZs8a3WeaM'
2018-10-08 22:21:54,"b'RT @WashDCInsiders: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash \xe2\x80\x94 with tickets topping\xc2\xa0$745 https://t.co/LFjGJqlE\xe2\x80\xa6'"
2018-10-08 22:21:51,"b'RT @ConservaMomUSA: Non-Michigan resident, #MeToo\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0mob boss&amp; #Hollywood-open-secret-keeper @Alyssa_Milano prefers White female career pol\xe2\x80\xa6'"
2018-10-08 22:21:48,b'RT @instapundit: If there aren\xe2\x80\x99t #MeToo protesters at every stop I\xe2\x80\x99m calling shenanigans. https://t.co/3o0hhf10E5'
2018-10-08 22:21:47,b'RT @ndtv: Hindustan Times journalist Prashant Jha steps down after #MeToo accusations https://t.co/BhvP5OscYR https://t.co/ezdN316pv5'
2018-10-08 22:21:46,"b""The politics minute: GOP candidate says #MeToo is about 'victimization' https://t.co/Nf6XyzneIt https://t.co/STiArhS39B"""
2018-10-08 22:21:45,b'We often forget the need to heal. Sexual abuse and violence has gone on too long to heal overnight. Holding those r\xe2\x80\xa6 https://t.co/LzKMNEWHeB'
2018-10-08 22:21:44,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:21:43,b'@EricaRN4USA @eavesdropann @AmericanRosie @cgpb @Fix_USA @HeidiL_RN @Corp125Vet @ParamjitGarewal @shellieblum\xe2\x80\xa6 https://t.co/YYpxRTQNMi'
2018-10-08 22:21:41,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:21:41,b'RT @Alyssa_Milano: Less than 1% of rapes lead to felony convictions. At least 89% of victims face emotional and physical consequences. #MeT\xe2\x80\xa6'
2018-10-08 22:21:37,"b'Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/UtFD3Lhyhr #FoxNews'"
2018-10-08 22:21:36,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:21:36,b'RT @Lady_Star_Gem: We have all been Dr Ford once or more times\n\nEveryone is at risk of being Dr Ford\n\nSexually assaulted &amp; not believed or\xe2\x80\xa6'
2018-10-08 22:21:35,"b'\xe2\x81\xa6@SenFeinstein\xe2\x81\xa9 \xe2\x81\xa6@SenBooker\xe2\x81\xa9   \xe2\x81\xa6@SenSchumer\xe2\x81\xa9    This is the hypocrisy you now represent Gall as well Bill, Hillary\xe2\x80\xa6 https://t.co/baN6Fps7mI'"
2018-10-08 22:21:34,"b""RT @Raheelk: 'The burden of the brutalized is not to comfort the bystander. If you have a critique for the resistance, then you better have\xe2\x80\xa6"""
2018-10-08 22:21:33,"b""RT @people: 6 Women Share How #MeToo Changed Their Lives a Year Later: 'I've Gone From Victim to Survivor' https://t.co/OMlqoUlSas"""
2018-10-08 22:21:31,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:21:31,"b'RT @PastorDScott: I wonder why the Democratic Party, Alyssa Milano and the #Metoo movement have absolutely NO interest in Keith Ellisons vi\xe2\x80\xa6'"
2018-10-08 22:21:30,b'RT @dhanyarajendran: TOI asks Hyd Resident Editor KR Sreenivas to go on administrative leave pending inquiry. @TheRestlessQuil had first na\xe2\x80\xa6'
2018-10-08 22:21:30,b'RT @rajsubhasish: When the #MeToo movement is gaining steam... i would like to attract attention of someone ... who is one kind of Icon of\xe2\x80\xa6'
2018-10-08 22:21:30,"b'RT @FoxNews: Bill, Hillary Clinton to embark on speaking tour amid #MeToo backlash -- with tickets topping $745 https://t.co/JpA4nIEc0x'"
2018-10-08 22:21:30,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:21:30,"b'RT @darrengrimes_: To those sneering at Boris Johnson\xe2\x80\x99s latest Daily Telegraph op-ed, he spent much of his time as Foreign Secretary campai\xe2\x80\xa6'"
2018-10-08 22:21:30,b'the fact that there are some women willing to throw dirt on the entirety of what #metoo stands for and replace it w\xe2\x80\xa6 https://t.co/CtO7XijmYF'
2018-10-08 22:21:29,"b'RT @paanagam: LOL. On the SAME day #metoo #MolestersatWire sh*t hits the fan, you ask funding. Filth! https://t.co/ajBmJ7ZyqQ'"
2018-10-08 22:21:27,"b'@calvinstowell Maybe he\xe2\x80\x99s gay but can\xe2\x80\x99t have Mommy clutching her pearls and fainting at that news, so now he blames the #metoo \xf0\x9f\x99\x84'"
2018-10-08 22:21:27,"b'RT @demsrloosers: Patriots , you can attend a #KAG Trump rally for free. But to see the CROOKED CLINTONS it will cost you $745.00   #WalkAw\xe2\x80\xa6'"
2018-10-08 22:21:26,b'RT @LadyRedWave: OMG&gt;&gt;&gt;What morons will attend this?? \nWhat hypocrisy?? What about #MeToo! Maybe they should sit this one out! \n#Hillary an\xe2\x80\xa6'
2018-10-08 22:21:25,"b'RT @payalsh2: I am sharing my #metoo story. Thanks to all the brave women! \nI was scared to speak up until yesterday, but I feel the courag\xe2\x80\xa6'"
2018-10-08 22:21:25,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
2018-10-08 22:21:25,"b""@ErynnBrook I know women who said men shouldn't be allowed to use #metoo"""
2018-10-08 22:21:25,"b""RT @brianefallon: Heidi Heitkamp's opponent Kevin Cramer just mocked the #metoo movement. Heitkamp responded by telling the story of her la\xe2\x80\xa6"""
2018-10-08 22:21:24,b'RT @bandanarana2014: #MeToo storm entering  big way to #Nepal from neighboring India. Women have had enough.'
2018-10-08 22:21:20,"b""I'd rather be an evil Democrat who cares about minorities, LGBTQ, immigrants and believe women than a deplorable, r\xe2\x80\xa6 https://t.co/otjiJReOUH"""
2018-10-08 22:21:18,"b'RT @GayatriDahiya: I was harassed at #Scoopwhoop by its co-founders Suparn Pandey, Sattvik Mishra, and Sriparna Tikekar; I took it to court\xe2\x80\xa6'"
2018-10-08 22:21:17,"b'RT @SenSchumer: Women across the country came together around this nomination to say #MeToo, to stand up against sexual abusers and harasse\xe2\x80\xa6'"
